,OrderID,ProductNo,Volume,BuildByDate,OrderDate,PrepDate,PrepVolume,UnitizeNLT,ShipNLTDate,BulkQCDate,AmpDate,GreenSheet,SOLink,Notes
284,88001.0,QRR010934,2000000.0,2017-11-13 00:00:00,2017-10-24,2020-02-24,2000000.0,2017-11-14 00:00:00,2017-11-16 00:00:00,2020-02-25,2020-02-26,2017-11-15 00:00:00,Mechatronics,
285,87640.0,QRR010934,2000000.0,2017-10-18 00:00:00,2017-10-10,2020-02-24,2000000.0,2017-10-19 00:00:00,2017-10-20 00:00:00,2020-02-25,2020-02-26,2017-10-20 00:00:00,Mechatronics,
286,87152.0,QRR010934,2000000.0,2017-10-02 00:00:00,2017-09-19,2020-02-24,2000000.0,2017-10-03 00:00:00,2017-10-04 00:00:00,2020-02-25,2020-02-26,2017-10-04 00:00:00,Mechatronics,
287,86783.0,QRR010934,2000000.0,2017-09-11 00:00:00,2017-09-05,2020-02-24,2000000.0,2017-09-12 00:00:00,2017-09-14 00:00:00,2020-02-25,2020-02-26,2017-09-13 00:00:00,Mechatronics,
288,86381.0,QRR010934,2000000.0,2017-08-28 00:00:00,2017-08-15,2020-02-24,2000000.0,2017-08-29 00:00:00,2017-08-31 00:00:00,2020-02-25,2020-02-26,2017-08-30 00:00:00,Mechatronics,
289,60890.0,QRR010934,2000000.0,2014-09-15 00:00:00,2014-09-15,2020-02-24,2000000.0,,2014-09-15 00:00:00,2020-02-25,2020-02-26,,,
290,85862.0,QRR010934,2000000.0,2017-08-14 00:00:00,2017-07-20,2020-02-24,2000000.0,2017-08-15 00:00:00,2017-08-17 00:00:00,2020-02-25,2020-02-26,2017-08-16 00:00:00,Mechatronics,
291,84360.0,QRR010934,2000000.0,2017-07-10 00:00:00,2017-05-17,2020-02-24,2000000.0,2017-07-11 00:00:00,2017-07-13 00:00:00,2020-02-25,2020-02-26,2017-07-12 00:00:00,Mechatronics,
292,72771.0,QRR010934,2000000.0,2016-02-01 00:00:00,2016-01-22,2020-02-24,2000000.0,2016-02-02 00:00:00,2016-02-03 00:00:00,2020-02-25,2020-02-26,2016-02-03 00:00:00,Mechatronics,
293,72258.0,QRR010934,2000000.0,2016-01-04 00:00:00,2015-12-31,2020-02-24,2000000.0,2016-01-05 00:00:00,2016-01-05 00:00:00,2020-02-25,2020-02-26,2016-01-05 00:00:00,Mechatronics,
294,71837.0,QRR010934,2000000.0,2015-12-14 00:00:00,2015-12-03,2020-02-24,2000000.0,2015-12-15 00:00:00,2015-12-16 00:00:00,2020-02-25,2020-02-26,2015-12-16 00:00:00,Mechatronics,all 20L
295,71145.0,QRR010934,2000000.0,2015-11-16 00:00:00,2015-11-02,2020-02-24,2000000.0,2015-11-17 00:00:00,2015-11-18 00:00:00,2020-02-25,2020-02-26,2015-11-18 00:00:00,Mechatronics,100x20L white box w/bladders
296,70716.0,QRR010934,2000000.0,2015-11-09 00:00:00,2015-10-14,2020-02-24,2000000.0,2015-11-10 00:00:00,2015-11-10 00:00:00,2020-02-25,2020-02-26,2015-11-10 00:00:00,Mechatronics,Rinse  100x20L
297,70695.0,QRR010934,2000000.0,2015-10-19 00:00:00,2015-10-14,2020-02-24,2000000.0,2015-10-20 00:00:00,2015-10-21 00:00:00,2020-02-25,2020-02-26,2015-10-21 00:00:00,Mechatronics,100 x 20L
298,70046.0,QRR010934,2000000.0,2015-10-05 00:00:00,2015-09-14,2020-02-24,2000000.0,2015-10-06 00:00:00,2015-10-07 00:00:00,2020-02-25,2020-02-26,2015-10-07 00:00:00,Mechatronics,100 x 20L
299,69786.0,QRR010934,1000000.0,2015-09-08 00:00:00,2015-09-03,2020-02-24,2000000.0,2015-09-09 00:00:00,2015-09-09 00:00:00,2020-02-25,2020-02-26,2015-09-09 00:00:00,Mechatronics,
300,69221.0,QRR010934,2000000.0,2015-08-24 00:00:00,2015-08-11,2020-02-24,2000000.0,2015-08-25 00:00:00,2015-08-26 00:00:00,2020-02-25,2020-02-26,2015-08-26 00:00:00,Mechatronics,All 20L
301,68222.0,QRR010934,2000000.0,2015-07-15 00:00:00,2015-06-29,2020-02-24,2000000.0,2015-07-16 00:00:00,2015-07-17 00:00:00,2020-02-25,2020-02-26,2015-07-17 00:00:00,9920206,
302,68221.0,QRR010934,2000000.0,2015-07-13 00:00:00,2015-06-29,2020-02-24,2000000.0,2015-07-14 00:00:00,2015-07-15 00:00:00,2020-02-25,2020-02-26,2015-07-15 00:00:00,9920206,
303,67745.0,QRR010934,2000000.0,2015-06-15 00:00:00,2015-06-10,2020-02-24,2000000.0,2015-06-16 00:00:00,2015-06-17 00:00:00,2020-02-25,2020-02-26,2015-06-17 00:00:00,Mechatronics,100 x 20L
304,67300.0,QRR010934,2000000.0,2015-05-26 00:00:00,2015-05-21,2020-02-24,2000000.0,2015-05-27 00:00:00,2015-05-28 00:00:00,2020-02-25,2020-02-26,2015-05-27 00:00:00,9920304,All 20L -  check inventory of packaging materials
305,66625.0,QRR010934,2000000.0,2015-05-04 00:00:00,2015-05-01,2020-02-24,2000000.0,2015-05-05 00:00:00,2015-05-06 00:00:00,2020-02-25,2020-02-26,2015-05-06 00:00:00,,All 20L
306,64907.0,QRR010934,2000000.0,2015-03-18 00:00:00,2015-02-26,2020-02-24,2000000.0,2015-03-19 00:00:00,2015-03-20 00:00:00,2020-02-25,2020-02-26,2015-03-20 00:00:00,,
307,64906.0,QRR010934,2000000.0,2015-03-16 00:00:00,2015-02-26,2020-02-24,2000000.0,2015-03-17 00:00:00,2015-03-17 00:00:00,2020-02-25,2020-02-26,2015-03-17 00:00:00,,
308,64487.0,QRR010934,2000000.0,2015-02-16 00:00:00,2015-02-11,2020-02-24,2000000.0,2015-02-16 00:00:00,2015-02-17 00:00:00,2020-02-25,2020-02-26,2015-02-17 00:00:00,9920276174,
309,63690.0,QRR010934,2000000.0,2015-01-19 00:00:00,2015-01-13,2020-02-24,2000000.0,2015-01-20 00:00:00,2015-01-20 00:00:00,2020-02-25,2020-02-26,2015-01-20 00:00:00,Mechatronics,
310,63689.0,QRR010934,2000000.0,2015-01-19 00:00:00,2015-01-13,2020-02-24,2000000.0,2015-01-20 00:00:00,2015-01-20 00:00:00,2020-02-25,2020-02-26,2015-01-20 00:00:00,Mechatronics,
311,63062.0,QRR010934,2000000.0,2014-12-15 00:00:00,2014-12-11,2020-02-24,2000000.0,2014-12-16 00:00:00,2014-12-17 00:00:00,2020-02-25,2020-02-26,2014-12-16 00:00:00,Monthly order,
312,62318.0,QRR010934,2000000.0,2014-11-19 00:00:00,2014-11-13,2020-02-24,2000000.0,,2014-11-21 00:00:00,2020-02-25,2020-02-26,2014-11-21 00:00:00,,
313,62317.0,QRR010934,2000000.0,2014-11-17 00:00:00,2014-11-13,2020-02-24,2000000.0,,2014-11-18 00:00:00,2020-02-25,2020-02-26,2014-11-18 00:00:00,,
314,61439.0,QRR010934,2000000.0,2014-10-14 00:00:00,2014-10-08,2020-02-24,2000000.0,,2014-10-15 00:00:00,2020-02-25,2020-02-26,2014-10-15 00:00:00,,
315,73260.0,QRR010934,2000000.0,2016-02-22 00:00:00,2016-02-12,2020-02-24,2000000.0,2016-02-23 00:00:00,2016-02-24 00:00:00,2020-02-25,2020-02-26,2016-02-24 00:00:00,Mechatronics,
316,104051.0,QRR010934,2000000.0,2019-10-21 00:00:00,2019-10-01,2020-02-24,2000000.0,2019-10-22 00:00:00,2019-10-23 00:00:00,2020-02-25,2020-02-26,2019-10-23 00:00:00,101097309,
317,74118.0,QRR010934,2000000.0,2016-03-28 00:00:00,2016-03-16,2020-02-24,2000000.0,2016-03-29 00:00:00,2016-03-30 00:00:00,2020-02-25,2020-02-26,2016-03-30 00:00:00,Mechatronics,all 20L
318,74403.0,QRR010934,2000000.0,2016-04-18 00:00:00,2016-03-28,2020-02-24,2000000.0,2016-04-19 00:00:00,2016-04-20 00:00:00,2020-02-25,2020-02-26,2016-04-19 00:00:00,Mechatronics,All 20L
319,84359.0,QRR010934,2000000.0,2017-06-26 00:00:00,2017-05-17,2020-02-24,2000000.0,2017-06-27 00:00:00,2017-06-29 00:00:00,2020-02-25,2020-02-26,2017-06-28 00:00:00,Mechatronics,
320,84358.0,QRR010934,2000000.0,2017-06-12 00:00:00,2017-05-17,2020-02-24,2000000.0,2017-06-13 00:00:00,2017-06-15 00:00:00,2020-02-25,2020-02-26,2017-06-14 00:00:00,Mechatronics,
321,84357.0,QRR010934,2000000.0,2017-05-30 00:00:00,2017-05-17,2020-02-24,2000000.0,2017-05-31 00:00:00,2017-06-02 00:00:00,2020-02-25,2020-02-26,2017-06-01 00:00:00,Mechatronics,
322,84329.0,QRR010934,2000000.0,2017-05-30 00:00:00,2017-05-16,2020-02-24,2000000.0,2017-05-31 00:00:00,2017-06-02 00:00:00,2020-02-25,2020-02-26,2017-06-01 00:00:00,Mechatronics,
323,84058.0,QRR010934,2000000.0,2017-05-17 00:00:00,2017-05-03,2020-02-24,2000000.0,2017-05-18 00:00:00,2017-05-19 00:00:00,2020-02-25,2020-02-26,2017-05-18 00:00:00,,
324,83503.0,QRR010934,2000000.0,2017-05-01 00:00:00,2017-04-10,2020-02-24,2000000.0,2017-05-02 00:00:00,2017-05-03 00:00:00,2020-02-25,2020-02-26,2017-05-03 00:00:00,Mechatronics,
325,83005.0,QRR010934,2000000.0,2017-04-17 00:00:00,2017-03-22,2020-02-24,2000000.0,2017-04-18 00:00:00,2017-04-19 00:00:00,2020-02-25,2020-02-26,2017-04-19 00:00:00,Mechatronics,
326,82225.0,QRR010934,2000000.0,2017-03-22 00:00:00,2017-02-17,2020-02-24,2000000.0,2017-03-23 00:00:00,2017-03-24 00:00:00,2020-02-25,2020-02-26,2017-03-24 00:00:00,Mechatronics,
327,82221.0,QRR010934,2000000.0,2017-03-08 00:00:00,2017-02-17,2020-02-24,2000000.0,2017-03-09 00:00:00,2017-03-10 00:00:00,2020-02-25,2020-02-26,2017-03-10 00:00:00,Mechatronics,all 20L
328,81867.0,QRR010934,2000000.0,2017-02-20 00:00:00,2017-01-31,2020-02-24,2000000.0,2017-02-21 00:00:00,2017-02-23 00:00:00,2020-02-25,2020-02-26,2017-02-22 00:00:00,Mechatronics,
329,80950.0,QRR010934,2000000.0,2017-02-06 00:00:00,2017-01-03,2020-02-24,2000000.0,2017-02-07 00:00:00,2017-02-08 00:00:00,2020-02-25,2020-02-26,2017-02-08 00:00:00,MECHATRONICS,
330,85382.0,QRR010934,2000000.0,2017-07-24 00:00:00,2017-06-27,2020-02-24,2000000.0,2017-07-25 00:00:00,2017-07-27 00:00:00,2020-02-25,2020-02-26,2017-07-26 00:00:00,,
331,80945.0,QRR010934,2000000.0,2017-01-18 00:00:00,2017-01-03,2020-02-24,2000000.0,2017-01-19 00:00:00,2017-01-20 00:00:00,2020-02-25,2020-02-26,2017-01-20 00:00:00,MECHATRONICS,
332,80428.0,QRR010934,2000000.0,2016-12-14 00:00:00,2016-12-05,2020-02-24,2000000.0,2016-12-15 00:00:00,2016-12-16 00:00:00,2020-02-25,2020-02-26,2016-12-16 00:00:00,Mechatronics,
333,79956.0,QRR010934,2000000.0,2016-11-21 00:00:00,2016-11-09,2020-02-24,2000000.0,2016-11-22 00:00:00,2016-11-23 00:00:00,2020-02-25,2020-02-26,2016-11-23 00:00:00,Mechatronics,
334,79406.0,QRR010934,2000000.0,2016-10-31 00:00:00,2016-10-17,2020-02-24,2000000.0,2016-11-01 00:00:00,2016-11-02 00:00:00,2020-02-25,2020-02-26,2016-11-02 00:00:00,Rinse - Mechatronics,
335,78936.0,QRR010934,2000000.0,2016-10-05 00:00:00,2016-09-22,2020-02-24,2000000.0,2016-10-06 00:00:00,2016-10-07 00:00:00,2020-02-25,2020-02-26,2016-10-07 00:00:00,Mechatronics,
336,78790.0,QRR010934,2000000.0,2016-09-21 00:00:00,2016-09-14,2020-02-24,2000000.0,2016-09-22 00:00:00,2016-09-23 00:00:00,2020-02-25,2020-02-26,2016-09-23 00:00:00,Mechatronics,
337,77918.0,QRR010934,2000000.0,2016-09-06 00:00:00,2016-08-08,2020-02-24,2000000.0,2016-09-07 00:00:00,2016-09-08 00:00:00,2020-02-25,2020-02-26,2016-09-08 00:00:00,Mechatronics,
338,77609.0,QRR010934,2000000.0,2016-08-01 00:00:00,2016-07-26,2020-02-24,2000000.0,2016-08-02 00:00:00,2016-08-03 00:00:00,2020-02-25,2020-02-26,2016-08-03 00:00:00,Mechatronics,
339,76712.0,QRR010934,2000000.0,2016-07-11 00:00:00,2016-06-30,2020-02-24,2000000.0,2016-07-12 00:00:00,2016-07-13 00:00:00,2020-02-25,2020-02-26,2016-07-13 00:00:00,Mechatronics,
340,76367.0,QRR010934,2000000.0,2016-06-27 00:00:00,2016-06-16,2020-02-24,2000000.0,2016-06-28 00:00:00,2016-06-29 00:00:00,2020-02-25,2020-02-26,2016-06-29 00:00:00,Mechatronics,
341,75533.0,QRR010934,2000000.0,2016-05-30 00:00:00,2016-05-11,2020-02-24,2000000.0,2016-06-01 00:00:00,2016-06-02 00:00:00,2020-02-25,2020-02-26,2016-06-02 00:00:00,Mechatronics,
342,75084.0,QRR010934,2000000.0,2016-05-02 00:00:00,2016-04-22,2020-02-24,2000000.0,2016-05-03 00:00:00,2016-05-04 00:00:00,2020-02-25,2020-02-26,2016-05-04 00:00:00,Mechatronics,20L
343,80547.0,QRR010934,2000000.0,2016-01-05 00:00:00,2016-12-09,2020-02-24,2000000.0,2016-01-06 00:00:00,2016-01-06 00:00:00,2020-02-25,2020-02-26,2016-01-06 00:00:00,Mechatronics,
344,103905.0,QRR010934,2000000.0,2019-10-02 00:00:00,2019-09-23,2020-02-24,2000000.0,2019-10-03 00:00:00,2019-10-04 00:00:00,2020-02-25,2020-02-26,2019-10-04 00:00:00,101093833,
345,103337.0,QRR010934,2000000.0,2019-09-16 00:00:00,2019-08-23,2020-02-24,2000000.0,2019-09-17 00:00:00,2019-09-18 00:00:00,2020-02-25,2020-02-26,2019-09-18 00:00:00,101083434,cancelled - duplicate
346,98769.0,QRR010934,2000000.0,2019-02-11 00:00:00,2019-02-01,2020-02-24,2000000.0,2019-02-12 00:00:00,2019-02-14 00:00:00,2020-02-25,2020-02-26,2019-02-13 00:00:00,,
347,98063.0,QRR010934,2000000.0,2019-01-28 00:00:00,2019-01-04,2020-02-24,2000000.0,2019-01-23 00:00:00,2019-01-30 00:00:00,2020-02-25,2020-02-26,2019-01-29 00:00:00,,
348,97896.0,QRR010934,2000000.0,2019-01-16 00:00:00,2018-12-21,2020-02-24,2000000.0,2019-01-17 00:00:00,2019-01-18 00:00:00,2020-02-25,2020-02-26,2019-01-17 00:00:00,,
349,97688.0,QRR010934,2000000.0,2018-12-26 00:00:00,2018-12-12,2020-02-24,2000000.0,2018-12-27 00:00:00,2018-12-28 00:00:00,2020-02-25,2020-02-26,2018-12-28 00:00:00,,
350,97340.0,QRR010934,2000000.0,2018-12-10 00:00:00,2018-11-28,2020-02-24,2000000.0,2018-12-11 00:00:00,2018-12-12 00:00:00,2020-02-25,2020-02-26,2018-12-11 00:00:00,,
351,96957.0,QRR010934,2000000.0,2018-11-26 00:00:00,2018-11-08,2020-02-24,2000000.0,2018-11-27 00:00:00,2018-11-28 00:00:00,2020-02-25,2020-02-26,2018-11-28 00:00:00,,
352,96653.0,QRR010934,2000000.0,2018-11-05 00:00:00,2018-10-24,2020-02-24,2000000.0,2018-11-06 00:00:00,2018-11-07 00:00:00,2020-02-25,2020-02-26,2018-11-07 00:00:00,,
353,96053.0,QRR010934,200000.0,2018-10-17 00:00:00,2018-09-24,2020-02-24,2000000.0,2018-10-18 00:00:00,2018-10-19 00:00:00,2020-02-25,2020-02-26,2018-10-18 00:00:00,,
354,95796.0,QRR010934,2000000.0,2018-10-01 00:00:00,2018-09-12,2020-02-24,2000000.0,2018-10-02 00:00:00,2018-10-03 00:00:00,2020-02-25,2020-02-26,2018-10-03 00:00:00,,
355,99083.0,QRR010934,2000000.0,2019-03-04 00:00:00,2019-02-15,2020-02-24,2000000.0,2019-03-05 00:00:00,2019-03-06 00:00:00,2020-02-25,2020-02-26,2019-03-06 00:00:00,,
356,95556.0,QRR010934,2000000.0,2018-09-19 00:00:00,2018-08-31,2020-02-24,2000000.0,2018-09-20 00:00:00,2018-09-21 00:00:00,2020-02-25,2020-02-26,2018-09-21 00:00:00,,
357,95444.0,QRR010934,2000000.0,2018-08-29 00:00:00,2018-08-23,2020-02-24,2000000.0,2018-08-30 00:00:00,2018-08-31 00:00:00,2020-02-25,2020-02-26,2018-08-31 00:00:00,,
358,95165.0,QRR010934,2000000.0,2018-08-20 00:00:00,2018-08-13,2020-02-24,2000000.0,2018-08-21 00:00:00,2018-08-22 00:00:00,2020-02-25,2020-02-26,2018-08-21 00:00:00,,
359,94722.0,QRR010934,2000000.0,2018-08-01 00:00:00,2018-07-19,2020-02-24,2000000.0,2018-08-02 00:00:00,2018-08-03 00:00:00,2020-02-25,2020-02-26,2018-08-03 00:00:00,,
360,94524.0,QRR010934,2000000.0,2018-07-16 00:00:00,2018-07-10,2020-02-24,2000000.0,2018-07-18 00:00:00,2018-07-19 00:00:00,2020-02-25,2020-02-26,2018-07-19 00:00:00,,
361,95555.0,QRR010934,2000000.0,2018-09-10 00:00:00,2018-08-31,2020-02-24,2000000.0,2018-09-11 00:00:00,2018-09-12 00:00:00,2020-02-25,2020-02-26,2018-09-12 00:00:00,,
362,99816.0,QRR010934,2000000.0,2019-03-18 00:00:00,2019-03-06,2020-02-24,2000000.0,2019-03-19 00:00:00,2019-03-20 00:00:00,2020-02-25,2020-02-26,2019-03-20 00:00:00,,
363,100260.0,QRR010934,2000000.0,2019-04-15 00:00:00,2019-04-04,2020-02-24,2000000.0,2019-04-16 00:00:00,2019-04-18 00:00:00,2020-02-25,2020-02-26,2019-04-17 00:00:00,101042233,
364,100182.0,QRR010934,2000000.0,2019-04-01 00:00:00,2019-03-29,2020-02-24,2000000.0,2019-04-02 00:00:00,2019-04-06 00:00:00,2020-02-25,2020-02-26,2019-04-03 00:00:00,,
365,93079.0,QRR010934,2000000.0,2018-05-21 00:00:00,2018-05-08,2020-02-24,2000000.0,2018-05-22 00:00:00,2018-05-24 00:00:00,2020-02-25,2020-02-26,2018-05-23 00:00:00,Mechatronics,
366,93557.0,QRR010934,2000000.0,2018-06-04 00:00:00,2018-05-25,2020-02-24,2000000.0,2018-06-05 00:00:00,2018-06-07 00:00:00,2020-02-25,2020-02-26,2018-06-06 00:00:00,Mechatronics,
367,100967.0,QRR010934,2000000.0,2019-05-28 00:00:00,2019-05-10,2020-02-24,2000000.0,2019-05-29 00:00:00,2019-05-30 00:00:00,2020-02-25,2020-02-26,2019-05-30 00:00:00,101052608,
368,100561.0,QRR010934,2000000.0,2019-05-13 00:00:00,2019-04-23,2020-02-24,2000000.0,2019-05-14 00:00:00,2019-05-16 00:00:00,2020-02-25,2020-02-26,2019-05-15 00:00:00,101047058,
369,100395.0,QRR010934,2000000.0,2019-04-15 00:00:00,2019-04-11,2020-02-24,2000000.0,2019-04-16 00:00:00,2019-04-18 00:00:00,2020-02-25,2020-02-26,2019-04-17 00:00:00,101044025,
370,103341.0,QRR010934,2000000.0,2019-09-18 00:00:00,2019-08-23,2020-02-24,2000000.0,2019-09-19 00:00:00,2019-09-20 00:00:00,2020-02-25,2020-02-26,2019-09-20 00:00:00,101083434,
371,94034.0,QRR010934,2000000.0,2018-07-02 00:00:00,2018-06-14,2020-02-24,2000000.0,2018-06-26 00:00:00,2018-07-05 00:00:00,2020-02-25,2020-02-26,2018-06-27 00:00:00,,
372,91331.0,QRR010934,2000000.0,2018-04-02 00:00:00,2018-03-19,2020-02-24,2000000.0,2018-04-03 00:00:00,2018-04-05 00:00:00,2020-02-25,2020-02-26,2018-04-04 00:00:00,Mechatronics,
373,91505.0,QRR010934,2000000.0,2018-04-04 00:00:00,2018-03-23,2020-02-24,2000000.0,2018-04-05 00:00:00,2018-04-06 00:00:00,2020-02-25,2020-02-26,2018-04-06 00:00:00,Mechatronics,
374,91722.0,QRR010934,2000000.0,2018-04-23 00:00:00,2018-03-30,2020-02-24,2000000.0,2018-04-24 00:00:00,2018-04-26 00:00:00,2020-02-25,2020-02-26,2018-04-25 00:00:00,Mechatronics,
375,90905.0,QRR010934,2000000.0,2018-03-19 00:00:00,2018-02-27,2020-02-24,2000000.0,2018-03-20 00:00:00,2018-03-21 00:00:00,2020-02-25,2020-02-26,2018-03-21 00:00:00,Mechatronics,
376,102189.0,QRR010934,2000000.0,2019-07-15 00:00:00,2019-06-28,2020-02-24,2000000.0,2019-07-16 00:00:00,2019-07-19 00:00:00,2020-02-25,2020-02-26,2019-07-18 00:00:00,101067841,
377,101975.0,QRR010934,2000000.0,2019-07-01 00:00:00,2019-06-19,2020-02-24,2000000.0,2019-07-02 00:00:00,2019-07-03 00:00:00,2020-02-25,2020-02-26,2019-07-02 00:00:00,101064457,
378,92510.0,QRR010934,2000000.0,2018-05-07 00:00:00,2018-04-20,2020-02-24,2000000.0,2018-05-08 00:00:00,2018-05-10 00:00:00,2020-02-25,2020-02-26,2018-05-09 00:00:00,Mechatronics,
379,101415.0,QRR010934,2000000.0,2019-06-17 00:00:00,2019-05-29,2020-02-24,2000000.0,2019-06-17 00:00:00,2019-06-19 00:00:00,2020-02-25,2020-02-26,2019-06-18 00:00:00,101058050,
380,89792.0,QRR010934,2000000.0,2018-01-17 00:00:00,2018-01-15,2020-02-24,2000000.0,2018-01-18 00:00:00,2018-01-19 00:00:00,2020-02-25,2020-02-26,2018-01-19 00:00:00,Mechatronics,
381,90121.0,QRR010934,2000000.0,2018-02-05 00:00:00,2018-01-25,2020-02-24,2000000.0,2018-02-06 00:00:00,2018-02-08 00:00:00,2020-02-25,2020-02-26,2018-02-07 00:00:00,Mechatronics,
382,90124.0,QRR010934,2000000.0,2018-02-26 00:00:00,2018-01-25,2020-02-24,2000000.0,2018-02-27 00:00:00,2018-02-28 00:00:00,2020-02-25,2020-02-26,2018-02-28 00:00:00,Mechatronics,
383,102848.0,QRR010934,2000000.0,2019-09-09 00:00:00,2019-07-30,2020-02-24,2000000.0,2019-09-12 00:00:00,2019-09-11 00:00:00,2020-02-25,2020-02-26,2019-09-11 00:00:00,101075879,
384,102845.0,QRR010934,2000000.0,2019-08-14 00:00:00,2019-07-30,2020-02-24,2000000.0,2019-08-15 00:00:00,2019-08-19 00:00:00,2020-02-25,2020-02-26,2019-08-16 00:00:00,101075878,
385,102501.0,QRR010934,2000000.0,2019-07-29 00:00:00,2019-07-16,2020-02-24,2000000.0,2019-07-30 00:00:00,2019-08-01 00:00:00,2020-02-25,2020-02-26,2019-07-31 00:00:00,101071985,
386,91722.0,QRR010934,2000000.0,2018-04-23 00:00:00,2018-03-30,2020-03-02,2000000.0,2018-04-24 00:00:00,2018-04-26 00:00:00,2020-03-02,2020-03-04,2018-04-25 00:00:00,Mechatronics,
387,84058.0,QRR010934,2000000.0,2017-05-17 00:00:00,2017-05-03,2020-03-02,2000000.0,2017-05-18 00:00:00,2017-05-19 00:00:00,2020-03-02,2020-03-04,2017-05-18 00:00:00,,
388,84329.0,QRR010934,2000000.0,2017-05-30 00:00:00,2017-05-16,2020-03-02,2000000.0,2017-05-31 00:00:00,2017-06-02 00:00:00,2020-03-02,2020-03-04,2017-06-01 00:00:00,Mechatronics,
389,93079.0,QRR010934,2000000.0,2018-05-21 00:00:00,2018-05-08,2020-03-02,2000000.0,2018-05-22 00:00:00,2018-05-24 00:00:00,2020-03-02,2020-03-04,2018-05-23 00:00:00,Mechatronics,
390,88264.0,QRR010934,2000000.0,2017-11-27 00:00:00,2017-11-06,2020-03-02,2000000.0,2017-11-28 00:00:00,2017-11-30 00:00:00,2020-03-02,2020-03-04,2017-11-29 00:00:00,Mechatronics,
391,87152.0,QRR010934,2000000.0,2017-10-02 00:00:00,2017-09-19,2020-03-02,2000000.0,2017-10-03 00:00:00,2017-10-04 00:00:00,2020-03-02,2020-03-04,2017-10-04 00:00:00,Mechatronics,
392,86783.0,QRR010934,2000000.0,2017-09-11 00:00:00,2017-09-05,2020-03-02,2000000.0,2017-09-12 00:00:00,2017-09-14 00:00:00,2020-03-02,2020-03-04,2017-09-13 00:00:00,Mechatronics,
393,86381.0,QRR010934,2000000.0,2017-08-28 00:00:00,2017-08-15,2020-03-02,2000000.0,2017-08-29 00:00:00,2017-08-31 00:00:00,2020-03-02,2020-03-04,2017-08-30 00:00:00,Mechatronics,
394,85862.0,QRR010934,2000000.0,2017-08-14 00:00:00,2017-07-20,2020-03-02,2000000.0,2017-08-15 00:00:00,2017-08-17 00:00:00,2020-03-02,2020-03-04,2017-08-16 00:00:00,Mechatronics,
395,84360.0,QRR010934,2000000.0,2017-07-10 00:00:00,2017-05-17,2020-03-02,2000000.0,2017-07-11 00:00:00,2017-07-13 00:00:00,2020-03-02,2020-03-04,2017-07-12 00:00:00,Mechatronics,
396,87640.0,QRR010934,2000000.0,2017-10-18 00:00:00,2017-10-10,2020-03-02,2000000.0,2017-10-19 00:00:00,2017-10-20 00:00:00,2020-03-02,2020-03-04,2017-10-20 00:00:00,Mechatronics,
397,84359.0,QRR010934,2000000.0,2017-06-26 00:00:00,2017-05-17,2020-03-02,2000000.0,2017-06-27 00:00:00,2017-06-29 00:00:00,2020-03-02,2020-03-04,2017-06-28 00:00:00,Mechatronics,
398,89792.0,QRR010934,2000000.0,2018-01-17 00:00:00,2018-01-15,2020-03-02,2000000.0,2018-01-18 00:00:00,2018-01-19 00:00:00,2020-03-02,2020-03-04,2018-01-19 00:00:00,Mechatronics,
399,90121.0,QRR010934,2000000.0,2018-02-05 00:00:00,2018-01-25,2020-03-02,2000000.0,2018-02-06 00:00:00,2018-02-08 00:00:00,2020-03-02,2020-03-04,2018-02-07 00:00:00,Mechatronics,
400,90124.0,QRR010934,2000000.0,2018-02-26 00:00:00,2018-01-25,2020-03-02,2000000.0,2018-02-27 00:00:00,2018-02-28 00:00:00,2020-03-02,2020-03-04,2018-02-28 00:00:00,Mechatronics,
401,88001.0,QRR010934,2000000.0,2017-11-13 00:00:00,2017-10-24,2020-03-02,2000000.0,2017-11-14 00:00:00,2017-11-16 00:00:00,2020-03-02,2020-03-04,2017-11-15 00:00:00,Mechatronics,
402,88356.0,QRR010934,2000000.0,2017-11-15 00:00:00,2017-11-08,2020-03-02,2000000.0,2017-11-16 00:00:00,2017-11-17 00:00:00,2020-03-02,2020-03-04,2017-11-17 00:00:00,Mechatronics,
403,84358.0,QRR010934,2000000.0,2017-06-12 00:00:00,2017-05-17,2020-03-02,2000000.0,2017-06-13 00:00:00,2017-06-15 00:00:00,2020-03-02,2020-03-04,2017-06-14 00:00:00,Mechatronics,
404,90905.0,QRR010934,2000000.0,2018-03-19 00:00:00,2018-02-27,2020-03-02,2000000.0,2018-03-20 00:00:00,2018-03-21 00:00:00,2020-03-02,2020-03-04,2018-03-21 00:00:00,Mechatronics,
405,91331.0,QRR010934,2000000.0,2018-04-02 00:00:00,2018-03-19,2020-03-02,2000000.0,2018-04-03 00:00:00,2018-04-05 00:00:00,2020-03-02,2020-03-04,2018-04-04 00:00:00,Mechatronics,
406,91505.0,QRR010934,2000000.0,2018-04-04 00:00:00,2018-03-23,2020-03-02,2000000.0,2018-04-05 00:00:00,2018-04-06 00:00:00,2020-03-02,2020-03-04,2018-04-06 00:00:00,Mechatronics,
407,84357.0,QRR010934,2000000.0,2017-05-30 00:00:00,2017-05-17,2020-03-02,2000000.0,2017-05-31 00:00:00,2017-06-02 00:00:00,2020-03-02,2020-03-04,2017-06-01 00:00:00,Mechatronics,
