,QCDate,ProductNo
16977,2020-02-24,G1969-85026-X
16978,2020-02-24,G1969-85026-X
16979,2020-02-24,G1969-85026-X
16980,2020-02-24,G1969-85026-X
16981,2020-02-24,G1969-85026-X
16982,2020-02-24,G1969-85026-X
16983,2020-02-24,G1969-85026-X
16984,2020-02-24,G1969-85026-X
16985,2020-02-24,G1969-85026-X
16986,2020-02-24,G1969-85026-X
16987,2020-02-24,G1969-85026-X
16988,2020-02-24,G1969-85026-X
16989,2020-02-24,G1969-85026-X
16990,2020-02-24,G1969-85026-X
16991,2020-02-24,G1969-85026-X
16992,2020-02-24,G1969-85026-X
16993,2020-02-24,G1969-85026-X
16994,2020-02-24,G1969-85026-X
16995,2020-02-24,G1969-85026-X
16996,2020-02-24,G1969-85026-X
16997,2020-02-24,G1969-85026-X
16998,2020-02-24,G1969-85026-X
16999,2020-02-24,G1969-85026-X
17000,2020-02-24,G1969-85026-X
17001,2020-02-24,G1969-85026-X
17002,2020-02-24,G1969-85026-X
17003,2020-02-24,G1969-85026-X
17004,2020-02-24,G1969-85026-X
17005,2020-02-24,220-95355-51
17006,2020-02-24,G1969-85026-X
17007,2020-02-24,G1969-85026-X
17008,2020-02-24,G1969-85026-X
17009,2020-02-24,G1969-85026-X
17010,2020-02-24,G1969-85026-X
17011,2020-02-24,G1969-85026-X
17012,2020-02-24,G1969-85026-X
17013,2020-02-24,G1969-85026-X
17014,2020-02-24,G1969-85026-X
17015,2020-02-24,G1969-85026-X
17016,2020-02-24,G1969-85026-X
17017,2020-02-24,G1969-85026-X
17018,2020-02-24,G1969-85026-X
17019,2020-02-24,G1969-85026-X
17020,2020-02-24,G1969-85026-X
17021,2020-02-24,G1969-85026-X
17022,2020-02-24,G1969-85026-X
17023,2020-02-24,G1969-85026-X
17024,2020-02-24,G1969-85026-X
17025,2020-02-24,G1969-85026-X
17026,2020-02-24,G1969-85026-X
17027,2020-02-24,G1969-85026-X
17028,2020-02-24,G1969-85026-X
17029,2020-02-24,G1969-85026-X
17030,2020-02-24,G1969-85026-X
17031,2020-02-24,G1969-85026-X
17032,2020-02-24,G1969-85026-X
17033,2020-02-24,G1969-85026-X
17034,2020-02-24,G1969-85026-X
17035,2020-02-24,G1969-85026-X
17036,2020-02-24,G1969-85026-X
17037,2020-02-24,G1969-85026-X
17038,2020-02-24,G1969-85026-X
17039,2020-02-24,G1969-85026-X
17040,2020-02-24,G1969-85026-X
17041,2020-02-24,G1969-85026-X
17042,2020-02-24,G1969-85026-X
17043,2020-02-24,G1969-85026-X
17044,2020-02-24,G1969-85026-X
17045,2020-02-24,G1969-85026-X
17046,2020-02-24,G1969-85026-X
17047,2020-02-24,G1969-85026-X
17048,2020-02-24,G1969-85026-X
17049,2020-02-24,G1969-85026-X
17050,2020-02-24,G1969-85026-X
17051,2020-02-24,G1969-85026-X
17052,2020-02-24,G1969-85026-X
17053,2020-02-24,G1969-85026-X
17054,2020-02-24,G1969-85026-X
17055,2020-02-24,G1969-85026-X
17056,2020-02-24,G1969-85026-X
17057,2020-02-24,G1969-85026-X
17058,2020-02-24,G1969-85026-X
17059,2020-02-24,G1969-85026-X
17060,2020-02-24,G1969-85026-X
17061,2020-02-24,G1969-85026-X
17062,2020-02-24,G1969-85026-X
17063,2020-02-24,G1969-85026-X
17064,2020-02-24,G1969-85026-X
17065,2020-02-24,G1969-85026-X
17066,2020-02-24,G1969-85026-X
17067,2020-02-24,G1969-85026-X
17068,2020-02-24,G1969-85026-X
17069,2020-02-24,G1969-85026-X
17070,2020-02-24,G1969-85026-X
17071,2020-02-24,G1969-85026-X
17072,2020-02-24,G1969-85026-X
17073,2020-02-24,G1969-85026-X
17074,2020-02-24,G1969-85026-X
17075,2020-02-24,G1969-85026-X
17076,2020-02-24,G1969-85026-X
17077,2020-02-24,G1969-85026-X
17078,2020-02-24,G1969-85026-X
17079,2020-02-24,G1969-85026-X
17080,2020-02-24,G1969-85026-X
17081,2020-02-24,G1969-85026-X
17082,2020-02-24,G1969-85026-X
17083,2020-02-24,G1969-85026-X
17084,2020-02-24,G1969-85026-X
17085,2020-02-24,G1969-85026-X
17086,2020-02-24,G1969-85026-X
17087,2020-02-24,G1969-85026-X
17088,2020-02-24,G1969-85026-X
17089,2020-02-24,G1969-85026-X
17090,2020-02-24,G1969-85026-X
17091,2020-02-24,G1969-85026-X
17092,2020-02-24,G1969-85026-X
17093,2020-02-24,G1969-85026-X
17094,2020-02-24,G1969-85026-X
17095,2020-02-24,G1969-85026-X
17096,2020-02-24,G1969-85026-X
17097,2020-02-24,G1969-85026-X
17098,2020-02-24,G1969-85026-X
17099,2020-02-24,G1969-85026-X
17100,2020-02-24,G1969-85026-X
17101,2020-02-24,G1969-85026-X
17102,2020-02-24,G1969-85026-X
17103,2020-02-24,G1969-85026-X
17104,2020-02-24,G1969-85026-X
17105,2020-02-24,G1969-85026-X
17106,2020-02-24,G1969-85026-X
17107,2020-02-24,G1969-85026-X
17108,2020-02-24,G1969-85026-X
17109,2020-02-24,G1969-85026-X
17110,2020-02-24,G1969-85026-X
17111,2020-02-24,G1969-85026-X
17112,2020-02-24,G1969-85026-X
17113,2020-02-24,G1969-85026-X
17114,2020-02-24,G1969-85026-X
17115,2020-02-24,G1969-85026-X
17116,2020-02-24,G1969-85026-X
17117,2020-02-24,G1969-85026-X
17118,2020-02-24,G1969-85026-X
17119,2020-02-24,G1969-85026-X
17120,2020-02-24,G1969-85026-X
17121,2020-02-24,G1969-85026-X
17122,2020-02-24,G1969-85026-X
17123,2020-02-24,G1969-85026-X
17124,2020-02-24,G1969-85026-X
17125,2020-02-24,G1969-85026-X
17126,2020-02-24,G1969-85026-X
17127,2020-02-24,G1969-85026-X
17128,2020-02-24,G1969-85026-X
17129,2020-02-24,G1969-85026-X
17130,2020-02-24,G1969-85026-X
17131,2020-02-24,G1969-85026-X
17132,2020-02-24,G1969-85026-X
17133,2020-02-24,G1969-85026-X
17134,2020-02-24,G1969-85026-X
17135,2020-02-24,G1969-85026-X
17136,2020-02-24,G1969-85026-X
17137,2020-02-24,G1969-85026-X
17138,2020-02-24,G1969-85026-X
17139,2020-02-24,G1969-85026-X
17140,2020-02-24,G1969-85026-X
17141,2020-02-24,G1969-85026-X
17142,2020-02-24,G1969-85026-X
17143,2020-02-24,G1969-85026-X
17144,2020-02-24,G1969-85026-X
17145,2020-02-24,G1969-85026-X
17146,2020-02-24,G1969-85026-X
17147,2020-02-24,G1969-85026-X
17148,2020-02-24,G1969-85026-X
17149,2020-02-24,G1969-85026-X
17150,2020-02-24,G1969-85026-X
17151,2020-02-24,G1969-85026-X
17152,2020-02-24,G1969-85026-X
17153,2020-02-24,G1969-85026-X
17154,2020-02-24,G1969-85026-X
17155,2020-02-24,G1969-85026-X
17156,2020-02-24,G1969-85026-X
17157,2020-02-24,G1969-85026-X
17158,2020-02-24,G1969-85026-X
17159,2020-02-24,G1969-85026-X
17160,2020-02-24,G1969-85026-X
17161,2020-02-24,G1969-85026-X
17162,2020-02-24,G1969-85026-X
17163,2020-02-24,G1969-85026-X
17164,2020-02-24,G1969-85026-X
17165,2020-02-24,G1969-85026-X
17166,2020-02-24,G1969-85026-X
17167,2020-02-24,G1969-85026-X
17168,2020-02-24,G1969-85026-X
17169,2020-02-24,G1969-85026-X
17170,2020-02-24,G1969-85026-X
17171,2020-02-24,G1969-85026-X
17172,2020-02-24,G1969-85026-X
17173,2020-02-24,G1969-85026-X
17174,2020-02-24,G1969-85026-X
17175,2020-02-24,G1969-85026-X
17176,2020-02-24,G1969-85026-X
17177,2020-02-24,G1969-85026-X
17178,2020-02-24,G1969-85026-X
17179,2020-02-24,G1969-85026-X
17180,2020-02-24,G1969-85026-X
17181,2020-02-24,G1969-85026-X
17182,2020-02-24,G1969-85026-X
17183,2020-02-24,G1969-85026-X
17184,2020-02-24,G1969-85026-X
17185,2020-02-24,G1969-85026-X
17186,2020-02-24,G1969-85026-X
17187,2020-02-24,G1969-85026-X
17188,2020-02-24,G1969-85026-X
17189,2020-02-24,G1969-85026-X
17190,2020-02-24,G1969-85026-X
17191,2020-02-24,G1969-85026-X
17192,2020-02-24,G1969-85026-X
17193,2020-02-24,G1969-85026-X
17194,2020-02-24,G1969-85026-X
17195,2020-02-24,G1969-85026-X
17196,2020-02-24,QCC-00407
17197,2020-02-24,G1969-85026-X
17198,2020-02-24,G1969-85026-X
17199,2020-02-24,G1969-85026-X
17200,2020-02-24,G1969-85026-X
17201,2020-02-24,G1969-85026-X
17202,2020-02-24,G1969-85026-X
17203,2020-02-24,G1969-85026-X
17204,2020-02-24,G1969-85026-X
17205,2020-02-24,G1969-85026-X
17206,2020-02-24,G1969-85026-X
17207,2020-02-24,G1969-85026-X
17208,2020-02-24,G1969-85026-X
17209,2020-02-24,G1969-85026-X
17210,2020-02-24,G1969-85026-X
17211,2020-02-24,G1969-85026-X
17212,2020-02-24,G1969-85026-X
17213,2020-02-24,G1969-85026-X
17214,2020-02-24,G1969-85026-X
17215,2020-02-24,G1969-85026-X
17216,2020-02-24,G1969-85026-X
17217,2020-02-24,G1969-85026-X
17218,2020-02-24,G1969-85026-X
17219,2020-02-24,G1969-85026-X
17220,2020-02-24,G1969-85026-X
17221,2020-02-24,G1969-85026-X
17222,2020-02-24,G1969-85026-X
17223,2020-02-24,G1969-85026-X
17224,2020-02-24,G1969-85026-X
17225,2020-02-24,G1969-85026-X
17226,2020-02-24,G1969-85026-X
17227,2020-02-24,G1969-85026-X
17228,2020-02-24,G1969-85026-X
17229,2020-02-24,G1969-85026-X
17230,2020-02-24,G1969-85026-X
17231,2020-02-24,G1969-85026-X
17232,2020-02-24,G1969-85026-X
17233,2020-02-24,G1969-85026-X
17234,2020-02-24,G1969-85026-X
17235,2020-02-24,G1969-85026-X
17236,2020-02-24,G1969-85026-X
17237,2020-02-24,G1969-85026-X
17238,2020-02-24,G1969-85026-X
17239,2020-02-24,G1969-85026-X
17240,2020-02-24,G1969-85026-X
17241,2020-02-24,G1969-85026-X
17242,2020-02-24,G1969-85026-X
17243,2020-02-24,G1969-85026-X
17244,2020-02-24,G1969-85026-X
17245,2020-02-24,G1969-85026-X
17246,2020-02-24,G1969-85026-X
17247,2020-02-24,G1969-85026-X
17248,2020-02-24,G1969-85026-X
17249,2020-02-24,G1969-85026-X
17250,2020-02-24,G1969-85026-X
17251,2020-02-24,G1969-85026-X
17252,2020-02-24,G1969-85026-X
17253,2020-02-24,G1969-85026-X
17254,2020-02-24,G1969-85026-X
17255,2020-02-24,G1969-85026-X
17256,2020-02-24,G1969-85026-X
17257,2020-02-24,G1969-85026-X
17258,2020-02-24,G1969-85026-X
17259,2020-02-24,G1969-85026-X
17260,2020-02-24,G1969-85026-X
17261,2020-02-24,G1969-85026-X
17262,2020-02-24,G1969-85026-X
17263,2020-02-24,G1969-85026-X
17264,2020-02-24,G1969-85026-X
17265,2020-02-24,G1969-85026-X
17266,2020-02-24,G1969-85026-X
17267,2020-02-24,G1969-85026-X
17268,2020-02-24,G1969-85026-X
17269,2020-02-24,G1969-85026-X
17270,2020-02-24,G1969-85026-X
17271,2020-02-24,G1969-85026-X
17272,2020-02-24,G1969-85026-X
17273,2020-02-24,G1969-85026-X
17274,2020-02-24,G1969-85026-X
17275,2020-02-24,G1969-85026-X
17276,2020-02-24,G1969-85026-X
17277,2020-02-24,G1969-85026-X
17278,2020-02-24,G1969-85026-X
17279,2020-02-24,G1969-85026-X
17280,2020-02-24,G1969-85026-X
17281,2020-02-24,G1969-85026-X
17282,2020-02-24,G1969-85026-X
17283,2020-02-24,G1969-85026-X
17284,2020-02-24,G1969-85026-X
17285,2020-02-24,G1969-85026-X
17286,2020-02-24,G1969-85026-X
17287,2020-02-24,G1969-85026-X
17288,2020-02-24,G1969-85026-X
17289,2020-02-24,G1969-85026-X
17290,2020-02-24,G1969-85026-X
17291,2020-02-24,G1969-85026-X
17292,2020-02-24,G1969-85026-X
17293,2020-02-24,G1969-85026-X
17294,2020-02-24,G1969-85026-X
17295,2020-02-24,G1969-85026-X
17296,2020-02-24,G1969-85026-X
17297,2020-02-24,G1969-85026-X
17298,2020-02-24,G1969-85026-X
17299,2020-02-24,G1969-85026-X
17300,2020-02-24,G1969-85026-X
17301,2020-02-24,G1969-85026-X
17302,2020-02-24,G1969-85026-X
17303,2020-02-24,G1969-85026-X
17304,2020-02-24,G1969-85026-X
17305,2020-02-24,G1969-85026-X
17306,2020-02-24,G1969-85026-X
17307,2020-02-24,G1969-85026-X
17308,2020-02-24,G1969-85026-X
17309,2020-02-24,G1969-85026-X
17310,2020-02-24,G1969-85026-X
17311,2020-02-24,G1969-85026-X
17312,2020-02-24,G1969-85026-X
17313,2020-02-24,G1969-85026-X
17314,2020-02-24,G1969-85026-X
17315,2020-02-24,G1969-85026-X
17316,2020-02-24,G1969-85026-X
17317,2020-02-24,G1969-85026-X
17318,2020-02-24,G1969-85026-X
17319,2020-02-24,G1969-85026-X
17320,2020-02-24,G1969-85026-X
17321,2020-02-24,G1969-85026-X
17322,2020-02-24,G1969-85026-X
17323,2020-02-24,G1969-85026-X
17324,2020-02-24,G1969-85026-X
17325,2020-02-24,G1969-85026-X
17326,2020-02-24,G1969-85026-X
17327,2020-02-24,G1969-85026-X
17328,2020-02-24,G1969-85026-X
17329,2020-02-24,G1969-85026-X
17330,2020-02-24,G1969-85026-X
17331,2020-02-24,G1969-85026-X
17332,2020-02-24,G1969-85026-X
17333,2020-02-24,G1969-85026-X
17334,2020-02-24,G1969-85026-X
17335,2020-02-24,G1969-85026-X
17336,2020-02-24,G1969-85026-X
17337,2020-02-24,G1969-85026-X
17338,2020-02-24,G1969-85026-X
17339,2020-02-24,G1969-85026-X
17340,2020-02-24,G1969-85026-X
17341,2020-02-24,G1969-85026-X
17342,2020-02-24,G1969-85026-X
17343,2020-02-24,G1969-85026-X
17344,2020-02-24,G1969-85026-X
17345,2020-02-24,G1969-85026-X
17346,2020-02-24,G1969-85026-X
17347,2020-02-24,G1969-85026-X
17348,2020-02-24,G1969-85026-X
17349,2020-02-24,G1969-85026-X
17350,2020-02-24,G1969-85026-X
17351,2020-02-24,G1969-85026-X
17352,2020-02-24,G1969-85026-X
17353,2020-02-24,G1969-85026-X
17354,2020-02-24,G1969-85026-X
17355,2020-02-24,G1969-85026-X
17356,2020-02-24,G1969-85026-X
17357,2020-02-24,G1969-85026-X
17358,2020-02-24,G1969-85026-X
17359,2020-02-24,G1969-85026-X
17360,2020-02-24,G1969-85026-X
17361,2020-02-24,G1969-85026-X
17362,2020-02-24,G1969-85026-X
17363,2020-02-24,G1969-85026-X
17364,2020-02-24,G1969-85026-X
17365,2020-02-24,G1969-85026-X
17366,2020-02-24,G1969-85026-X
17367,2020-02-24,G1969-85026-X
17368,2020-02-24,G1969-85026-X
17369,2020-02-24,G1969-85026-X
17370,2020-02-24,G1969-85026-X
17371,2020-02-24,G1969-85026-X
17372,2020-02-24,G1969-85026-X
17373,2020-02-24,G1969-85026-X
17374,2020-02-24,G1969-85026-X
17375,2020-02-24,G1969-85026-X
17376,2020-02-24,G1969-85026-X
17377,2020-02-24,G1969-85026-X
17378,2020-02-24,G1969-85026-X
17379,2020-02-24,G1969-85026-X
17380,2020-02-24,G1969-85026-X
17381,2020-02-24,G1969-85026-X
17382,2020-02-24,G1969-85026-X
17383,2020-02-24,G1969-85026-X
17384,2020-02-24,G1969-85026-X
17385,2020-02-24,G1969-85026-X
17386,2020-02-24,G1969-85026-X
17387,2020-02-24,G1969-85026-X
17388,2020-02-24,G1969-85026-X
17389,2020-02-24,G1969-85026-X
17390,2020-02-24,G1969-85026-X
17391,2020-02-24,G1969-85026-X
17392,2020-02-24,G1969-85026-X
17393,2020-02-24,G1969-85026-X
17394,2020-02-24,G1969-85026-X
17395,2020-02-24,G1969-85026-X
17396,2020-02-24,G1969-85026-X
17397,2020-02-24,G1969-85026-X
17398,2020-02-24,G1969-85026-X
17399,2020-02-24,G1969-85026-X
17400,2020-02-24,G1969-85026-X
17401,2020-02-24,G1969-85026-X
17402,2020-02-24,G1969-85026-X
17403,2020-02-24,G1969-85026-X
17404,2020-02-24,G1969-85026-X
17405,2020-02-24,G1969-85026-X
17406,2020-02-24,G1969-85026-X
17407,2020-02-24,G1969-85026-X
17408,2020-02-24,G1969-85026-X
17409,2020-02-24,G1969-85026-X
17410,2020-02-24,G1969-85026-X
17411,2020-02-24,G1969-85026-X
17412,2020-02-24,G1969-85026-X
17413,2020-02-24,G1969-85026-X
17414,2020-02-24,G1969-85026-X
17415,2020-02-24,G1969-85026-X
17416,2020-02-24,G1969-85026-X
17417,2020-02-24,G1969-85026-X
17418,2020-02-24,G1969-85026-X
17419,2020-02-24,G1969-85026-X
17420,2020-02-24,G1969-85026-X
17421,2020-02-24,G1969-85026-X
17422,2020-02-24,G1969-85026-X
17423,2020-02-24,G1969-85026-X
17424,2020-02-24,G1969-85026-X
17425,2020-02-24,G1969-85026-X
17426,2020-02-24,G1969-85026-X
17427,2020-02-24,G1969-85026-X
17428,2020-02-24,G1969-85026-X
17429,2020-02-24,G1969-85026-X
17430,2020-02-24,G1969-85026-X
17431,2020-02-24,G1969-85026-X
17432,2020-02-24,G1969-85026-X
17433,2020-02-24,G1969-85026-X
17434,2020-02-24,G1969-85026-X
17435,2020-02-24,G1969-85026-X
17436,2020-02-24,G1969-85026-X
17437,2020-02-24,G1969-85026-X
17438,2020-02-24,G1969-85026-X
17439,2020-02-24,G1969-85026-X
17440,2020-02-24,G1969-85026-X
17441,2020-02-24,G1969-85026-X
17442,2020-02-24,G1969-85026-X
17443,2020-02-24,G1969-85026-X
17444,2020-02-24,G1969-85026-X
17445,2020-02-24,G1969-85026-X
17446,2020-02-24,G1969-85026-X
17447,2020-02-24,G1969-85026-X
17448,2020-02-24,G1969-85026-X
17449,2020-02-24,G1969-85026-X
17450,2020-02-24,G1969-85026-X
17451,2020-02-24,G1969-85026-X
17452,2020-02-24,G1969-85026-X
17453,2020-02-24,G1969-85026-X
17454,2020-02-24,G1969-85026-X
17455,2020-02-24,G1969-85026-X
17456,2020-02-24,G1969-85026-X
17457,2020-02-24,G1969-85026-X
17458,2020-02-24,G1969-85026-X
17459,2020-02-24,G1969-85026-X
17460,2020-02-24,G1969-85026-X
17461,2020-02-24,G1969-85026-X
17462,2020-02-24,G1969-85026-X
17463,2020-02-24,G1969-85026-X
17464,2020-02-24,G1969-85026-X
17465,2020-02-24,G1969-85026-X
17466,2020-02-24,G1969-85026-X
17467,2020-02-24,G1969-85026-X
17468,2020-02-24,G1969-85026-X
17469,2020-02-24,G1969-85026-X
17470,2020-02-24,G1969-85026-X
17471,2020-02-24,G1969-85026-X
17472,2020-02-24,G1969-85026-X
17473,2020-02-24,G1969-85026-X
17474,2020-02-24,G1969-85026-X
17475,2020-02-24,G1969-85026-X
17476,2020-02-24,G1969-85026-X
17477,2020-02-24,G1969-85026-X
17478,2020-02-24,G1969-85026-X
17479,2020-02-24,G1969-85026-X
17480,2020-02-24,G1969-85026-X
17481,2020-02-24,G1969-85026-X
17482,2020-02-24,G1969-85026-X
17483,2020-02-24,G1969-85026-X
17484,2020-02-24,G1969-85026-X
17485,2020-02-24,G1969-85026-X
17486,2020-02-24,G1969-85026-X
17487,2020-02-24,G1969-85026-X
17488,2020-02-24,G1969-85026-X
17489,2020-02-24,G1969-85026-X
17490,2020-02-24,G1969-85026-X
17491,2020-02-24,G1969-85026-X
17492,2020-02-24,G1969-85026-X
17493,2020-02-24,G1969-85026-X
17494,2020-02-24,G1969-85026-X
17495,2020-02-24,G1969-85026-X
17496,2020-02-24,G1969-85026-X
17497,2020-02-24,G1969-85026-X
17498,2020-02-24,G1969-85026-X
17499,2020-02-24,G1969-85026-X
17500,2020-02-24,G1969-85026-X
17501,2020-02-24,G1969-85026-X
17502,2020-02-24,G1969-85026-X
17503,2020-02-24,G1969-85026-X
17504,2020-02-24,G1969-85026-X
17505,2020-02-24,G1969-85026-X
17506,2020-02-24,G1969-85026-X
17507,2020-02-24,G1969-85026-X
17508,2020-02-24,G1969-85026-X
17509,2020-02-24,G1969-85026-X
17510,2020-02-24,G1969-85026-X
17511,2020-02-24,G1969-85026-X
17512,2020-02-24,G1969-85026-X
17513,2020-02-24,G1969-85026-X
17514,2020-02-24,G1969-85026-X
17515,2020-02-24,G1969-85026-X
17516,2020-02-24,G1969-85026-X
17517,2020-02-24,G1969-85026-X
17518,2020-02-24,G1969-85026-X
17519,2020-02-24,G1969-85026-X
17520,2020-02-24,G1969-85026-X
17521,2020-02-24,G1969-85026-X
17522,2020-02-24,G1969-85026-X
17523,2020-02-24,G1969-85026-X
17524,2020-02-24,G1969-85026-X
17525,2020-02-24,G1969-85026-X
17526,2020-02-24,G1969-85026-X
17527,2020-02-24,G1969-85026-X
17528,2020-02-24,G1969-85026-X
17529,2020-02-24,G1969-85026-X
17530,2020-02-24,G1969-85026-X
17531,2020-02-24,G1969-85026-X
17532,2020-02-24,G1969-85026-X
17533,2020-02-24,G1969-85026-X
17534,2020-02-24,G1969-85026-X
17535,2020-02-24,G1969-85026-X
17536,2020-02-24,G1969-85026-X
17537,2020-02-24,G1969-85026-X
17538,2020-02-24,G1969-85026-X
17539,2020-02-24,G1969-85026-X
17540,2020-02-24,G1969-85026-X
17541,2020-02-24,G1969-85026-X
17542,2020-02-24,G1969-85026-X
17543,2020-02-24,G1969-85026-X
17544,2020-02-24,G1969-85026-X
17545,2020-02-24,G1969-85026-X
17546,2020-02-24,G1969-85026-X
17547,2020-02-24,G1969-85026-X
17548,2020-02-24,G1969-85026-X
17549,2020-02-24,G1969-85026-X
17550,2020-02-24,G1969-85026-X
17551,2020-02-24,G1969-85026-X
17552,2020-02-24,G1969-85026-X
17553,2020-02-24,G1969-85026-X
17554,2020-02-24,G1969-85026-X
17555,2020-02-24,G1969-85026-X
17556,2020-02-24,G1969-85026-X
17557,2020-02-24,G1969-85026-X
17558,2020-02-24,G1969-85026-X
17559,2020-02-24,G1969-85026-X
17560,2020-02-24,G1969-85026-X
17561,2020-02-24,G1969-85026-X
17562,2020-02-24,G1969-85026-X
17563,2020-02-24,G1969-85026-X
17564,2020-02-24,G1969-85026-X
17565,2020-02-24,G1969-85026-X
17566,2020-02-24,G1969-85026-X
17567,2020-02-24,G1969-85026-X
17568,2020-02-24,G1969-85026-X
17569,2020-02-24,G1969-85026-X
17570,2020-02-24,G1969-85026-X
17571,2020-02-24,G1969-85026-X
17572,2020-02-24,G1969-85026-X
17573,2020-02-24,G1969-85026-X
17574,2020-02-24,G1969-85026-X
17575,2020-02-24,G1969-85026-X
17576,2020-02-24,G1969-85026-X
17577,2020-02-24,G1969-85026-X
17578,2020-02-24,G1969-85026-X
17579,2020-02-24,G1969-85026-X
17580,2020-02-24,G1969-85026-X
17581,2020-02-24,G1969-85026-X
17582,2020-02-24,G1969-85026-X
17583,2020-02-24,G1969-85026-X
17584,2020-02-24,G1969-85026-X
17585,2020-02-24,G1969-85026-X
17586,2020-02-24,G1969-85026-X
17587,2020-02-24,G1969-85026-X
17588,2020-02-24,G1969-85026-X
17589,2020-02-24,G1969-85026-X
17590,2020-02-24,G1969-85026-X
17591,2020-02-24,G1969-85026-X
17592,2020-02-24,G1969-85026-X
17593,2020-02-24,G1969-85026-X
17594,2020-02-24,G1969-85026-X
17595,2020-02-24,G1969-85026-X
17596,2020-02-24,G1969-85026-X
17597,2020-02-24,G1969-85026-X
17598,2020-02-24,G1969-85026-X
17599,2020-02-24,G1969-85026-X
17600,2020-02-24,G1969-85026-X
17601,2020-02-24,G1969-85026-X
17602,2020-02-24,G1969-85026-X
17603,2020-02-24,G1969-85026-X
17604,2020-02-24,G1969-85026-X
17605,2020-02-24,G1969-85026-X
17606,2020-02-24,G1969-85026-X
17607,2020-02-24,G1969-85026-X
17608,2020-02-24,G1969-85026-X
17609,2020-02-24,G1969-85026-X
17610,2020-02-24,G1969-85026-X
17611,2020-02-24,G1969-85026-X
17612,2020-02-24,G1969-85026-X
17613,2020-02-24,G1969-85026-X
17614,2020-02-24,G1969-85026-X
17615,2020-02-24,G1969-85026-X
17616,2020-02-24,G1969-85026-X
17617,2020-02-24,G1969-85026-X
17618,2020-02-24,G1969-85026-X
17619,2020-02-24,G1969-85026-X
17620,2020-02-24,G1969-85026-X
17621,2020-02-24,G1969-85026-X
17622,2020-02-24,G1969-85026-X
17623,2020-02-24,G1969-85026-X
17624,2020-02-24,G1969-85026-X
17625,2020-02-24,G1969-85026-X
17626,2020-02-24,G1969-85026-X
17627,2020-02-24,G1969-85026-X
17628,2020-02-24,G1969-85026-X
17629,2020-02-24,G1969-85026-X
17630,2020-02-24,G1969-85026-X
17631,2020-02-24,G1969-85026-X
17632,2020-02-24,G1969-85026-X
17633,2020-02-24,G1969-85026-X
17634,2020-02-24,G1969-85026-X
17635,2020-02-24,G1969-85026-X
17636,2020-02-24,G1969-85026-X
17637,2020-02-24,G1969-85026-X
17638,2020-02-24,G1969-85026-X
17639,2020-02-24,G1969-85026-X
17640,2020-02-24,G1969-85026-X
17641,2020-02-24,G1969-85026-X
17642,2020-02-24,G1969-85026-X
17643,2020-02-24,G1969-85026-X
17644,2020-02-24,G1969-85026-X
17645,2020-02-24,G1969-85026-X
17646,2020-02-24,G1969-85026-X
17647,2020-02-24,G1969-85026-X
17648,2020-02-24,G1969-85026-X
17649,2020-02-24,G1969-85026-X
17650,2020-02-24,G1969-85026-X
17651,2020-02-24,G1969-85026-X
17652,2020-02-24,G1969-85026-X
17653,2020-02-24,G1969-85026-X
17654,2020-02-24,G1969-85026-X
17655,2020-02-24,G1969-85026-X
17656,2020-02-24,G1969-85026-X
17657,2020-02-24,G1969-85026-X
17658,2020-02-24,G1969-85026-X
17659,2020-02-24,G1969-85026-X
17660,2020-02-24,G1969-85026-X
17661,2020-02-24,G1969-85026-X
17662,2020-02-24,G1969-85026-X
17663,2020-02-24,G1969-85026-X
17664,2020-02-24,G1969-85026-X
17665,2020-02-24,G1969-85026-X
17666,2020-02-24,G1969-85026-X
17667,2020-02-24,G1969-85026-X
17668,2020-02-24,G1969-85026-X
17669,2020-02-24,G1969-85026-X
17670,2020-02-24,G1969-85026-X
17671,2020-02-24,G1969-85026-X
17672,2020-02-24,G1969-85026-X
17673,2020-02-24,G1969-85026-X
17674,2020-02-24,G1969-85026-X
17675,2020-02-24,G1969-85026-X
17676,2020-02-24,G1969-85026-X
17677,2020-02-24,G1969-85026-X
17678,2020-02-24,G1969-85026-X
17679,2020-02-24,G1969-85026-X
17680,2020-02-24,G1969-85026-X
17681,2020-02-24,G1969-85026-X
17682,2020-02-24,G1969-85026-X
17683,2020-02-24,G1969-85026-X
17684,2020-02-24,G1969-85026-X
17685,2020-02-24,G1969-85026-X
17686,2020-02-24,G1969-85026-X
17687,2020-02-24,G1969-85026-X
17688,2020-02-24,G1969-85026-X
17689,2020-02-24,G1969-85026-X
17690,2020-02-24,G1969-85026-X
17691,2020-02-24,G1969-85026-X
17692,2020-02-24,G1969-85026-X
17693,2020-02-24,G1969-85026-X
17694,2020-02-24,G1969-85026-X
17695,2020-02-24,G1969-85026-X
17696,2020-02-24,G1969-85026-X
17697,2020-02-24,G1969-85026-X
17698,2020-02-24,G1969-85026-X
17699,2020-02-24,G1969-85026-X
17700,2020-02-24,G1969-85026-X
17701,2020-02-24,G1969-85026-X
17702,2020-02-24,G1969-85026-X
17703,2020-02-24,G1969-85026-X
17704,2020-02-24,G1969-85026-X
17705,2020-02-24,G1969-85026-X
17706,2020-02-24,G1969-85026-X
17707,2020-02-24,G1969-85026-X
17708,2020-02-24,G1969-85026-X
17709,2020-02-24,G1969-85026-X
17710,2020-02-24,G1969-85026-X
17711,2020-02-24,QCC-00407
17712,2020-02-24,G1969-85026-X
